timestamp,amount,region,channel
2024-04-09T00:14:00,122.44,South,Online
2024-04-09T00:17:00,408.05,East,Wholesale
2024-04-09T00:30:00,52.99,West,Wholesale
2024-04-09T01:09:00,76.67,East,Wholesale
2024-04-09T01:12:00,169.47,West,Retail
2024-04-09T01:17:00,100.95,South,Online
2024-04-09T02:13:00,99.48,East,Retail
2024-04-09T02:20:00,139.24,North,Online
2024-04-09T02:34:00,85.48,West,Wholesale
2024-04-09T02:36:00,74.66,East,Wholesale
2024-04-09T02:47:00,280.4,North,Wholesale
2024-04-09T03:02:00,106.41,North,Wholesale
2024-04-09T03:26:00,91.68,West,Wholesale
2024-04-09T03:41:00,281.95,East,Wholesale
2024-04-09T03:53:00,341.91,North,Wholesale
2024-04-09T03:56:00,114.07,South,Wholesale
2024-04-09T04:24:00,100.68,East,Online
2024-04-09T04:29:00,138.38,South,Online
2024-04-09T04:43:00,193.1,South,Online
2024-04-09T05:28:00,165.64,East,Wholesale
2024-04-09T06:00:00,59.54,West,Online
2024-04-09T06:02:00,71.37,North,Online
2024-04-09T06:51:00,253.31,West,Wholesale
2024-04-09T07:30:00,131.36,North,Online
2024-04-09T07:38:00,53.48,North,Online
2024-04-09T07:51:00,126.38,West,Retail
2024-04-09T07:54:00,160.9,West,Online
2024-04-09T08:03:00,102.44,North,Wholesale
2024-04-09T08:10:00,100.2,North,Online
2024-04-09T08:20:00,102.5,North,Online
2024-04-09T08:58:00,190.22,North,Retail
2024-04-09T09:21:00,132.15,North,Retail
2024-04-09T09:30:00,266.51,East,Online
2024-04-09T09:34:00,502.69,North,Retail
2024-04-09T09:45:00,182.48,East,Online
2024-04-09T09:48:00,344.81,South,Retail
2024-04-09T10:27:00,105.94,South,Wholesale
2024-04-09T10:29:00,98.72,North,Wholesale
2024-04-09T10:46:00,202.37,North,Wholesale
2024-04-09T10:52:00,120.01,West,Online
2024-04-09T11:24:00,244.17,North,Retail
2024-04-09T11:30:00,86.73,North,Retail
2024-04-09T11:44:00,57.01,East,Online
2024-04-09T11:46:00,567.95,South,Wholesale
2024-04-09T11:52:00,66.89,West,Retail
2024-04-09T11:54:00,550.67,South,Retail
2024-04-09T12:31:00,61.21,South,Wholesale
2024-04-09T12:37:00,160.65,South,Wholesale
2024-04-09T13:17:00,76.44,South,Online
2024-04-09T13:51:00,108.7,West,Online
2024-04-09T14:13:00,178.19,East,Retail
2024-04-09T14:16:00,117.05,East,Online
2024-04-09T14:19:00,148.21,West,Online
2024-04-09T14:22:00,214.51,East,Wholesale
2024-04-09T14:25:00,180.68,East,Wholesale
2024-04-09T14:28:00,51.45,West,Retail
2024-04-09T14:57:00,78.26,East,Retail
2024-04-09T15:40:00,66.1,South,Online
2024-04-09T15:53:00,67.33,North,Wholesale
2024-04-09T16:10:00,207.84,South,Retail
2024-04-09T16:14:00,52.22,North,Online
2024-04-09T16:39:00,119.6,South,Online
2024-04-09T16:50:00,204.96,East,Online
2024-04-09T17:36:00,65.72,North,Online
2024-04-09T17:44:00,75.34,East,Wholesale
2024-04-09T18:31:00,102.82,East,Wholesale
2024-04-09T18:40:00,72.35,West,Online
2024-04-09T18:42:00,77.27,East,Online
2024-04-09T18:58:00,56.39,South,Retail
2024-04-09T19:21:00,79.76,North,Wholesale
2024-04-09T19:41:00,88.33,East,Retail
2024-04-09T19:54:00,98.68,East,Online
2024-04-09T19:57:00,333.02,East,Online
2024-04-09T20:02:00,131.3,West,Retail
2024-04-09T20:03:00,161.08,North,Online
2024-04-09T21:35:00,56.18,South,Wholesale
2024-04-09T21:46:00,162.23,North,Wholesale
2024-04-09T21:58:00,182.9,West,Retail
2024-04-09T22:02:00,195.19,East,Online
2024-04-09T22:06:00,202.74,West,Retail
2024-04-09T22:41:00,109.54,South,Wholesale
2024-04-09T23:31:00,56.53,East,Online
2024-04-09T23:44:00,166.09,South,Retail
2024-04-10T00:24:00,109.73,South,Retail
2024-04-10T00:24:00,436.01,North,Retail
2024-04-10T01:01:00,682.71,South,Online
2024-04-10T01:36:00,104.74,South,Online
2024-04-10T02:07:00,68.3,South,Wholesale
2024-04-10T02:47:00,98.85,South,Wholesale
2024-04-10T02:49:00,100.73,East,Retail
2024-04-10T02:52:00,75.06,West,Online
2024-04-10T03:04:00,146.7,East,Retail
2024-04-10T03:20:00,344.57,North,Wholesale
2024-04-10T04:10:00,263.35,East,Retail
2024-04-10T04:27:00,193.01,East,Online
2024-04-10T05:23:00,74.77,East,Online
2024-04-10T05:25:00,132.94,South,Wholesale
2024-04-10T05:44:00,86.31,South,Online
2024-04-10T05:48:00,181.01,South,Retail
2024-04-10T06:20:00,177.86,North,Wholesale
2024-04-10T06:34:00,153.39,South,Online
2024-04-10T06:52:00,181.18,North,Wholesale
2024-04-10T06:53:00,831.3,North,Wholesale
2024-04-10T07:05:00,93.9,West,Retail
2024-04-10T07:12:00,108.1,South,Wholesale
2024-04-10T07:17:00,111.23,South,Online
2024-04-10T07:35:00,65.54,West,Online
2024-04-10T08:22:00,395.09,South,Online
2024-04-10T08:31:00,373.83,East,Retail
2024-04-10T08:39:00,125.93,East,Wholesale
2024-04-10T08:59:00,143.86,East,Retail
2024-04-10T09:06:00,68.18,South,Online
2024-04-10T09:07:00,93.31,South,Retail
2024-04-10T09:25:00,69.09,West,Wholesale
2024-04-10T10:07:00,577.16,North,Online
2024-04-10T11:10:00,52.75,West,Retail
2024-04-10T11:36:00,219.57,North,Wholesale
2024-04-10T12:07:00,250.88,South,Wholesale
2024-04-10T13:13:00,300.43,East,Online
2024-04-10T13:45:00,109.86,West,Retail
2024-04-10T14:10:00,216.23,South,Retail
2024-04-10T15:03:00,65.08,East,Online
2024-04-10T15:43:00,224.7,South,Online
2024-04-10T16:09:00,684.94,North,Wholesale
2024-04-10T16:10:00,400.27,West,Online
2024-04-10T16:52:00,99.83,East,Online
2024-04-10T17:01:00,77.96,West,Retail
2024-04-10T17:11:00,77.46,West,Online
2024-04-10T17:20:00,60.25,East,Wholesale
2024-04-10T17:37:00,233.5,North,Retail
2024-04-10T18:00:00,191.32,East,Online
2024-04-10T18:05:00,391.87,North,Retail
2024-04-10T18:53:00,159.49,North,Retail
2024-04-10T19:00:00,284.79,East,Retail
2024-04-10T19:22:00,1341.65,North,Online
2024-04-10T19:36:00,152.47,West,Online
2024-04-10T20:20:00,125.08,West,Retail
2024-04-10T20:30:00,79.44,South,Retail
2024-04-10T20:46:00,186.13,South,Wholesale
2024-04-10T21:29:00,196.28,North,Online
2024-04-10T21:46:00,231.88,North,Retail
2024-04-10T21:46:00,225.46,North,Wholesale
2024-04-10T21:50:00,191.95,South,Retail
2024-04-10T22:07:00,325.74,North,Online
2024-04-10T22:31:00,228.07,North,Wholesale
2024-04-10T23:28:00,128.82,South,Retail
2024-04-11T00:01:00,58.4,East,Retail
2024-04-11T00:03:00,108.31,South,Retail
2024-04-11T00:38:00,184.71,North,Wholesale
2024-04-11T01:11:00,126.2,West,Wholesale
2024-04-11T01:42:00,296.79,West,Wholesale
2024-04-11T01:43:00,363.87,West,Online
2024-04-11T01:51:00,69.34,East,Online
2024-04-11T02:14:00,266.68,East,Wholesale
2024-04-11T03:43:00,99.16,South,Retail
2024-04-11T03:46:00,346.27,East,Retail
2024-04-11T04:04:00,54.63,North,Retail
2024-04-11T04:17:00,86.23,South,Retail
2024-04-11T04:20:00,334.09,East,Retail
2024-04-11T04:42:00,264.51,South,Online
2024-04-11T05:24:00,88.01,West,Retail
2024-04-11T05:26:00,102.35,North,Retail
2024-04-11T05:45:00,79.3,West,Retail
2024-04-11T06:01:00,203.47,North,Online
2024-04-11T07:21:00,116.37,South,Online
2024-04-11T07:51:00,106.54,East,Retail
2024-04-11T09:00:00,283.9,South,Online
2024-04-11T09:50:00,165.78,South,Retail
2024-04-11T10:10:00,183.48,East,Online
2024-04-11T10:21:00,224.47,West,Wholesale
2024-04-11T11:20:00,58.85,West,Retail
2024-04-11T11:21:00,60.53,East,Wholesale
2024-04-11T11:34:00,64.38,West,Wholesale
2024-04-11T11:40:00,188.13,East,Retail
2024-04-11T11:49:00,69.87,South,Online
2024-04-11T11:56:00,112.84,South,Wholesale
2024-04-11T11:56:00,226.08,North,Online
2024-04-11T12:05:00,355.64,South,Retail
2024-04-11T12:06:00,239.62,West,Wholesale
2024-04-11T12:44:00,217.21,South,Retail
2024-04-11T12:58:00,62.51,South,Wholesale
2024-04-11T13:22:00,110.61,East,Wholesale
2024-04-11T13:42:00,256.8,East,Wholesale
2024-04-11T13:46:00,189.03,South,Online
2024-04-11T14:08:00,188.32,East,Online
2024-04-11T14:17:00,111.95,East,Online
2024-04-11T14:25:00,106.1,East,Retail
2024-04-11T14:46:00,115.53,South,Wholesale
2024-04-11T15:23:00,54.55,East,Online
2024-04-11T15:24:00,146.36,East,Retail
2024-04-11T15:39:00,151.74,West,Wholesale
2024-04-11T15:41:00,62.89,East,Retail
2024-04-11T16:05:00,111.4,North,Retail
2024-04-11T16:42:00,162.35,East,Online
2024-04-11T17:01:00,95.64,West,Online
2024-04-11T17:15:00,57.27,East,Retail
2024-04-11T17:21:00,75.47,West,Online
2024-04-11T17:38:00,159.65,East,Wholesale
2024-04-11T17:56:00,62.47,West,Wholesale
2024-04-11T18:13:00,101.58,East,Retail
2024-04-11T18:26:00,455.35,West,Retail
2024-04-11T18:26:00,60.07,West,Online
2024-04-11T18:31:00,130.74,South,Retail
2024-04-11T19:03:00,191.47,West,Retail
2024-04-11T19:07:00,188.32,East,Online
2024-04-11T19:47:00,131.31,East,Wholesale
2024-04-11T20:29:00,270.37,East,Retail
2024-04-11T20:47:00,89.99,South,Online
2024-04-11T21:12:00,121.95,West,Wholesale
2024-04-11T21:55:00,221.04,West,Wholesale
2024-04-11T22:23:00,61.0,North,Wholesale
2024-04-11T22:46:00,409.28,East,Retail
2024-04-11T23:00:00,143.14,North,Wholesale
2024-04-11T23:19:00,161.59,North,Retail
2024-04-11T23:34:00,107.0,South,Retail
2024-04-11T23:50:00,161.32,North,Wholesale
2024-04-12T00:13:00,202.3,West,Retail
2024-04-12T00:15:00,342.16,South,Wholesale
2024-04-12T00:26:00,77.37,West,Online
2024-04-12T01:22:00,171.4,East,Wholesale
2024-04-12T01:55:00,85.51,West,Online
2024-04-12T02:12:00,82.62,South,Wholesale
2024-04-12T02:29:00,69.14,North,Wholesale
2024-04-12T03:09:00,79.65,East,Retail
2024-04-12T03:22:00,87.71,East,Retail
2024-04-12T03:39:00,164.44,South,Retail
2024-04-12T03:50:00,112.94,East,Wholesale
2024-04-12T04:14:00,370.61,East,Wholesale
2024-04-12T04:43:00,117.74,East,Wholesale
2024-04-12T05:30:00,123.87,East,Online
2024-04-12T06:07:00,391.99,East,Online
2024-04-12T06:14:00,78.15,North,Wholesale
2024-04-12T06:24:00,182.69,South,Retail
2024-04-12T06:27:00,206.02,North,Retail
2024-04-12T06:56:00,169.88,West,Online
2024-04-12T07:18:00,168.41,West,Retail
2024-04-12T07:27:00,244.56,South,Online
2024-04-12T07:43:00,179.1,West,Wholesale
2024-04-12T08:02:00,144.48,East,Retail
2024-04-12T08:05:00,67.0,East,Wholesale
2024-04-12T08:58:00,175.84,North,Online
2024-04-12T09:13:00,144.63,West,Online
2024-04-12T09:27:00,196.23,East,Wholesale
2024-04-12T09:38:00,144.23,East,Retail
2024-04-12T10:15:00,61.08,South,Retail
2024-04-12T10:53:00,341.6,North,Wholesale
2024-04-12T10:54:00,63.02,North,Online
2024-04-12T11:21:00,58.32,South,Wholesale
2024-04-12T11:28:00,314.2,East,Online
2024-04-12T12:09:00,59.51,South,Retail
2024-04-12T12:32:00,115.31,North,Wholesale
2024-04-12T13:41:00,346.03,West,Wholesale
2024-04-12T14:05:00,196.77,West,Retail
2024-04-12T14:11:00,90.42,South,Wholesale
2024-04-12T14:14:00,118.2,West,Wholesale
2024-04-12T14:50:00,283.16,North,Retail
2024-04-12T15:46:00,200.81,South,Retail
2024-04-12T16:05:00,161.82,North,Wholesale
2024-04-12T16:55:00,91.85,South,Retail
2024-04-12T16:58:00,75.81,West,Retail
2024-04-12T17:16:00,362.8,North,Online
2024-04-12T17:16:00,71.58,North,Wholesale
2024-04-12T17:30:00,395.06,North,Retail
2024-04-12T18:24:00,112.46,East,Retail
2024-04-12T19:00:00,80.73,South,Retail
2024-04-12T19:14:00,153.69,North,Online
2024-04-12T19:39:00,226.65,West,Wholesale
2024-04-12T19:59:00,117.04,North,Online
2024-04-12T20:29:00,230.68,North,Wholesale
2024-04-12T20:33:00,75.8,South,Retail
2024-04-12T21:39:00,241.45,South,Wholesale
2024-04-12T21:48:00,107.63,North,Wholesale
2024-04-12T22:52:00,81.71,West,Retail
2024-04-12T22:54:00,417.97,South,Wholesale
2024-04-12T23:07:00,66.62,South,Online
2024-04-12T23:09:00,87.56,West,Online
2024-04-12T23:14:00,79.91,East,Wholesale
2024-04-12T23:32:00,239.96,South,Wholesale
2024-04-12T23:54:00,245.41,East,Retail
2024-04-13T00:13:00,51.37,North,Online
2024-04-13T00:37:00,67.08,East,Wholesale
2024-04-13T00:51:00,172.06,West,Wholesale
2024-04-13T01:29:00,332.83,East,Retail
2024-04-13T02:37:00,51.49,North,Wholesale
2024-04-13T02:45:00,179.89,West,Retail
2024-04-13T02:46:00,205.56,North,Online
2024-04-13T03:00:00,71.52,East,Wholesale
2024-04-13T03:16:00,79.22,North,Retail
2024-04-13T03:34:00,73.02,North,Retail
2024-04-13T04:25:00,57.29,East,Wholesale
2024-04-13T04:32:00,241.16,East,Wholesale
2024-04-13T04:57:00,181.6,South,Online
2024-04-13T05:40:00,104.7,East,Online
2024-04-13T06:04:00,166.43,North,Wholesale
2024-04-13T06:38:00,87.2,South,Wholesale
2024-04-13T06:43:00,136.92,East,Retail
2024-04-13T07:00:00,49.93,South,Wholesale
2024-04-13T07:16:00,86.85,North,Retail
2024-04-13T07:17:00,77.65,North,Wholesale
2024-04-13T07:47:00,76.11,East,Wholesale
2024-04-13T07:52:00,67.97,West,Wholesale
2024-04-13T08:01:00,146.68,North,Wholesale
2024-04-13T08:39:00,57.2,North,Wholesale
2024-04-13T09:02:00,138.59,North,Wholesale
2024-04-13T09:21:00,212.67,East,Wholesale
2024-04-13T09:29:00,351.5,West,Wholesale
2024-04-13T10:05:00,83.38,East,Online
2024-04-13T10:47:00,208.06,East,Online
2024-04-13T11:29:00,77.75,North,Retail
2024-04-13T11:43:00,81.92,East,Retail
2024-04-13T11:57:00,107.87,North,Wholesale
2024-04-13T12:01:00,192.86,South,Retail
2024-04-13T12:36:00,103.09,West,Retail
2024-04-13T12:41:00,157.82,North,Retail
2024-04-13T12:53:00,58.47,West,Online
2024-04-13T12:54:00,68.44,South,Wholesale
2024-04-13T14:17:00,87.7,West,Retail
2024-04-13T14:22:00,51.73,North,Wholesale
2024-04-13T14:36:00,127.65,South,Online
2024-04-13T15:04:00,57.55,East,Online
2024-04-13T15:16:00,221.79,West,Online
2024-04-13T15:45:00,59.42,East,Wholesale
2024-04-13T15:55:00,66.11,South,Wholesale
2024-04-13T15:56:00,64.17,East,Online
2024-04-13T16:20:00,78.19,East,Wholesale
2024-04-13T16:22:00,74.59,West,Online
2024-04-13T16:33:00,245.98,East,Wholesale
2024-04-13T16:44:00,145.06,North,Online
2024-04-13T16:56:00,99.0,West,Retail
2024-04-13T17:05:00,220.35,West,Retail
2024-04-13T17:29:00,116.15,North,Wholesale
2024-04-13T17:55:00,196.06,East,Retail
2024-04-13T18:02:00,254.55,South,Wholesale
2024-04-13T18:15:00,169.43,South,Wholesale
2024-04-13T18:38:00,143.48,South,Online
2024-04-13T19:46:00,109.18,South,Online
2024-04-13T19:57:00,154.83,South,Retail
2024-04-13T20:18:00,48.19,North,Retail
2024-04-13T21:01:00,414.82,West,Retail
2024-04-13T21:13:00,102.54,West,Retail
2024-04-13T21:23:00,104.28,South,Wholesale
2024-04-13T21:28:00,68.09,South,Retail
2024-04-13T22:02:00,87.58,North,Online
2024-04-13T22:13:00,103.29,North,Retail
2024-04-14T00:07:00,151.95,North,Retail
2024-04-14T00:08:00,88.11,South,Online
2024-04-14T00:11:00,52.11,East,Online
2024-04-14T00:22:00,50.12,South,Online
2024-04-14T00:31:00,59.69,North,Online
2024-04-14T00:53:00,94.69,West,Wholesale
2024-04-14T01:20:00,217.25,West,Online
2024-04-14T01:31:00,112.68,North,Retail
2024-04-14T01:56:00,77.54,East,Wholesale
2024-04-14T03:12:00,119.87,North,Retail
2024-04-14T03:25:00,496.61,South,Online
2024-04-14T03:27:00,72.94,South,Online
2024-04-14T03:48:00,126.35,East,Wholesale
2024-04-14T03:57:00,498.06,West,Retail
2024-04-14T03:59:00,271.71,West,Retail
2024-04-14T04:06:00,51.32,West,Wholesale
2024-04-14T04:11:00,83.93,West,Online
2024-04-14T04:26:00,117.69,North,Wholesale
2024-04-14T05:04:00,200.31,North,Online
2024-04-14T05:21:00,227.45,East,Wholesale
2024-04-14T05:46:00,55.98,West,Wholesale
2024-04-14T05:50:00,56.23,East,Retail
2024-04-14T06:16:00,71.26,West,Wholesale
2024-04-14T06:40:00,88.92,North,Online
2024-04-14T07:26:00,121.3,East,Retail
2024-04-14T07:59:00,175.66,West,Retail
2024-04-14T08:22:00,47.64,South,Online
2024-04-14T08:50:00,51.71,North,Wholesale
2024-04-14T09:01:00,112.89,West,Retail
2024-04-14T09:13:00,189.4,West,Retail
2024-04-14T09:25:00,68.27,North,Wholesale
2024-04-14T09:32:00,233.4,East,Online
2024-04-14T09:37:00,47.84,West,Retail
2024-04-14T09:38:00,321.03,East,Retail
2024-04-14T09:50:00,245.51,East,Wholesale
2024-04-14T10:27:00,204.74,East,Online
2024-04-14T11:25:00,142.95,North,Wholesale
2024-04-14T11:26:00,49.58,East,Retail
2024-04-14T11:45:00,137.63,East,Wholesale
2024-04-14T11:55:00,58.96,West,Wholesale
2024-04-14T12:10:00,85.84,East,Wholesale
2024-04-14T12:27:00,76.19,West,Online
2024-04-14T12:27:00,89.49,West,Online
2024-04-14T12:36:00,77.6,East,Online
2024-04-14T12:39:00,80.02,South,Wholesale
2024-04-14T12:43:00,73.62,North,Wholesale
2024-04-14T13:09:00,65.75,South,Retail
2024-04-14T13:12:00,83.12,West,Retail
2024-04-14T13:38:00,73.26,South,Retail
2024-04-14T14:04:00,86.21,South,Wholesale
2024-04-14T14:11:00,282.21,North,Wholesale
2024-04-14T14:18:00,112.13,South,Retail
2024-04-14T15:07:00,74.56,South,Online
2024-04-14T15:29:00,50.57,West,Retail
2024-04-14T15:32:00,126.9,North,Online
2024-04-14T15:45:00,85.5,West,Retail
2024-04-14T16:05:00,83.5,South,Retail
2024-04-14T16:30:00,262.64,East,Wholesale
2024-04-14T16:47:00,171.39,South,Retail
2024-04-14T16:59:00,75.32,South,Wholesale
2024-04-14T17:29:00,102.3,North,Retail
2024-04-14T18:01:00,47.11,South,Online
2024-04-14T18:30:00,50.84,East,Online
2024-04-14T18:51:00,122.25,West,Online
2024-04-14T19:10:00,51.47,North,Online
2024-04-14T20:30:00,172.84,East,Wholesale
2024-04-14T20:55:00,108.69,East,Wholesale
2024-04-14T21:09:00,126.14,North,Retail
2024-04-14T21:44:00,194.22,East,Retail
2024-04-14T22:24:00,185.94,South,Retail
2024-04-14T22:39:00,97.64,North,Online
2024-04-14T22:45:00,53.06,South,Wholesale
2024-04-14T23:05:00,102.98,West,Retail
2024-04-14T23:08:00,56.34,East,Retail
2024-04-14T23:10:00,54.92,South,Wholesale
2024-04-14T23:38:00,93.13,South,Wholesale
2024-04-14T23:40:00,263.97,North,Retail
2024-04-14T23:41:00,122.02,West,Retail
2024-04-15T00:21:00,50.89,East,Retail
2024-04-15T00:28:00,95.16,East,Wholesale
2024-04-15T00:30:00,306.99,East,Retail
2024-04-15T00:42:00,68.67,West,Retail
2024-04-15T00:54:00,70.19,North,Online
2024-04-15T01:34:00,141.07,East,Online
2024-04-15T02:00:00,129.42,West,Wholesale
2024-04-15T02:26:00,48.57,North,Wholesale
2024-04-15T02:59:00,77.95,West,Online
2024-04-15T03:17:00,157.72,East,Wholesale
2024-04-15T03:18:00,67.81,West,Retail
2024-04-15T03:48:00,99.89,West,Retail
2024-04-15T04:08:00,58.37,East,Retail
2024-04-15T04:17:00,146.5,East,Online
2024-04-15T04:55:00,251.91,West,Online
2024-04-15T04:55:00,305.64,South,Wholesale
2024-04-15T04:59:00,275.14,East,Wholesale
2024-04-15T05:12:00,44.53,North,Retail
2024-04-15T05:16:00,47.06,South,Wholesale
2024-04-15T05:19:00,104.55,West,Online
2024-04-15T05:26:00,163.28,East,Online
2024-04-15T05:40:00,133.5,West,Wholesale
2024-04-15T06:23:00,200.37,South,Online
2024-04-15T06:25:00,61.13,South,Wholesale
2024-04-15T07:05:00,162.64,East,Retail
2024-04-15T07:09:00,101.14,West,Wholesale
2024-04-15T07:30:00,86.0,East,Wholesale
2024-04-15T07:37:00,111.85,North,Wholesale
2024-04-15T07:43:00,86.03,East,Online
2024-04-15T07:53:00,55.55,South,Wholesale
2024-04-15T08:00:00,196.92,West,Online
2024-04-15T08:03:00,105.7,East,Wholesale
2024-04-15T08:16:00,103.68,East,Online
2024-04-15T08:16:00,73.23,South,Online
2024-04-15T08:17:00,239.62,West,Online
2024-04-15T08:29:00,108.3,South,Online
2024-04-15T08:38:00,77.48,South,Retail
2024-04-15T09:07:00,98.37,West,Wholesale
2024-04-15T09:15:00,216.94,West,Retail
2024-04-15T09:15:00,83.4,East,Retail
2024-04-15T09:31:00,188.65,West,Online
2024-04-15T10:06:00,111.99,East,Wholesale
2024-04-15T10:57:00,131.86,North,Retail
2024-04-15T10:59:00,65.83,North,Online
2024-04-15T11:00:00,246.45,West,Wholesale
2024-04-15T11:50:00,242.72,West,Online
2024-04-15T11:52:00,53.1,South,Retail
2024-04-15T12:07:00,79.79,West,Retail
2024-04-15T12:23:00,168.8,South,Wholesale
2024-04-15T12:34:00,267.22,West,Retail
2024-04-15T12:53:00,85.61,South,Online
2024-04-15T12:57:00,140.88,East,Online
2024-04-15T13:10:00,53.07,West,Retail
2024-04-15T13:27:00,157.66,North,Online
2024-04-15T13:41:00,132.29,East,Wholesale
2024-04-15T13:56:00,85.94,West,Wholesale
2024-04-15T14:06:00,162.04,West,Online
2024-04-15T14:50:00,74.05,West,Online
2024-04-15T14:55:00,163.02,North,Online
2024-04-15T15:35:00,51.4,North,Wholesale
2024-04-15T15:36:00,88.42,North,Wholesale
2024-04-15T15:54:00,301.32,East,Retail
2024-04-15T16:32:00,60.45,North,Wholesale
2024-04-15T16:50:00,126.26,East,Retail
2024-04-15T17:07:00,438.92,East,Online
2024-04-15T17:53:00,278.08,East,Online
2024-04-15T18:44:00,114.77,South,Retail
2024-04-15T19:19:00,175.89,East,Wholesale
2024-04-15T19:22:00,135.64,South,Retail
2024-04-15T19:30:00,116.43,East,Retail
2024-04-15T19:45:00,104.44,North,Wholesale
2024-04-15T20:00:00,81.84,North,Wholesale
2024-04-15T21:17:00,54.23,East,Online
2024-04-15T21:54:00,140.63,West,Online
2024-04-15T21:55:00,57.67,South,Wholesale
2024-04-15T22:08:00,117.33,South,Wholesale
2024-04-15T22:08:00,186.82,East,Online
2024-04-15T22:09:00,224.06,South,Online
2024-04-15T22:09:00,184.82,East,Online
2024-04-15T22:18:00,330.66,West,Wholesale
2024-04-15T22:23:00,174.09,North,Online
2024-04-15T22:32:00,89.15,South,Online
2024-04-15T22:46:00,70.47,East,Wholesale
2024-04-15T22:50:00,130.16,North,Online
2024-04-15T23:37:00,81.13,East,Wholesale
2024-04-15T23:56:00,76.68,East,Online
2024-04-15T23:59:00,176.38,North,Retail
2024-04-16T00:52:00,129.34,North,Wholesale
2024-04-16T01:21:00,222.17,South,Wholesale
2024-04-16T01:27:00,145.51,West,Retail
2024-04-16T01:39:00,84.33,North,Wholesale
2024-04-16T01:55:00,174.85,South,Wholesale
2024-04-16T02:19:00,607.22,East,Wholesale
2024-04-16T03:34:00,135.74,West,Wholesale
2024-04-16T03:58:00,138.42,South,Retail
2024-04-16T04:38:00,50.07,East,Online
2024-04-16T04:39:00,99.93,East,Retail
2024-04-16T04:52:00,82.8,North,Retail
2024-04-16T05:02:00,89.94,North,Wholesale
2024-04-16T05:10:00,52.95,North,Wholesale
2024-04-16T05:27:00,152.64,South,Wholesale
2024-04-16T05:28:00,86.28,South,Wholesale
2024-04-16T05:32:00,120.6,West,Retail
2024-04-16T05:53:00,54.07,South,Online
2024-04-16T06:21:00,238.28,East,Retail
2024-04-16T06:50:00,367.37,West,Online
2024-04-16T07:29:00,273.63,East,Online
2024-04-16T07:41:00,91.28,North,Wholesale
2024-04-16T08:44:00,192.46,South,Online
2024-04-16T08:51:00,134.76,East,Online
2024-04-16T09:19:00,55.98,East,Retail
2024-04-16T10:09:00,56.15,North,Retail
2024-04-16T10:24:00,73.55,East,Online
2024-04-16T10:46:00,53.61,South,Online
2024-04-16T10:58:00,181.44,North,Wholesale
2024-04-16T11:10:00,51.21,South,Online
2024-04-16T11:43:00,101.97,East,Retail
2024-04-16T12:03:00,338.5,West,Wholesale
2024-04-16T12:03:00,101.96,South,Retail
2024-04-16T12:09:00,93.68,West,Online
2024-04-16T12:43:00,75.94,South,Retail
2024-04-16T13:13:00,171.03,East,Retail
2024-04-16T13:13:00,100.47,North,Online
2024-04-16T13:19:00,220.41,North,Retail
2024-04-16T14:21:00,161.37,East,Wholesale
2024-04-16T14:28:00,244.88,South,Wholesale
2024-04-16T15:03:00,330.65,South,Wholesale
2024-04-16T15:06:00,548.73,West,Wholesale
2024-04-16T15:44:00,117.7,North,Retail
2024-04-16T16:42:00,63.77,West,Online
2024-04-16T16:51:00,133.58,South,Retail
2024-04-16T17:33:00,219.97,West,Retail
2024-04-16T17:52:00,231.81,North,Online
2024-04-16T18:21:00,211.67,East,Retail
2024-04-16T18:35:00,217.54,North,Wholesale
2024-04-16T18:48:00,204.27,North,Wholesale
2024-04-16T19:15:00,475.22,South,Online
2024-04-16T19:19:00,86.97,North,Online
2024-04-16T19:24:00,211.11,North,Wholesale
2024-04-16T19:40:00,213.15,East,Retail
2024-04-16T19:57:00,191.88,East,Retail
2024-04-16T19:57:00,352.05,South,Online
2024-04-16T20:37:00,100.56,North,Retail
2024-04-16T21:06:00,202.11,South,Retail
2024-04-16T21:17:00,94.7,West,Retail
2024-04-16T21:23:00,114.72,South,Retail
2024-04-16T21:27:00,156.05,East,Wholesale
2024-04-16T23:04:00,146.97,East,Wholesale
2024-04-16T23:17:00,96.35,North,Retail
2024-04-16T23:29:00,162.56,North,Wholesale
2024-04-16T23:31:00,216.53,East,Online
2024-04-16T23:40:00,106.97,West,Online
2024-04-16T23:57:00,134.95,West,Online
2024-04-17T00:38:00,252.72,South,Online
2024-04-17T01:28:00,67.17,West,Online
2024-04-17T01:59:00,61.34,East,Online
2024-04-17T02:12:00,55.52,East,Retail
2024-04-17T02:41:00,123.51,East,Wholesale
2024-04-17T02:43:00,71.39,West,Online
2024-04-17T04:08:00,68.38,East,Online
2024-04-17T04:26:00,128.53,West,Online
2024-04-17T05:07:00,69.58,West,Wholesale
2024-04-17T06:12:00,255.79,South,Wholesale
2024-04-17T06:15:00,210.34,West,Online
2024-04-17T06:30:00,107.25,East,Retail
2024-04-17T06:39:00,174.69,South,Online
2024-04-17T06:41:00,496.31,South,Online
2024-04-17T07:04:00,86.22,North,Online
2024-04-17T07:13:00,100.98,East,Retail
2024-04-17T07:19:00,56.06,West,Wholesale
2024-04-17T07:53:00,266.59,North,Wholesale
2024-04-17T09:02:00,280.39,North,Wholesale
2024-04-17T09:29:00,92.62,West,Retail
2024-04-17T09:40:00,142.77,South,Wholesale
2024-04-17T09:53:00,292.93,North,Retail
2024-04-17T10:10:00,101.7,North,Wholesale
